species,decimalLatitude,decimalLongitude,prediction
Amaurornis phoenicurus,26.824032,94.166733,2
Amaurornis phoenicurus,26.869917,75.808055,0
Amaurornis phoenicurus,27.159609,77.521813,6
Amaurornis phoenicurus,27.166237,77.534294,6
Amaurornis phoenicurus,28.514273,77.585815,6
Amblonyx cinereus,10.323591,76.951004,1
Amblonyx cinereus,11.064129,76.537819,1
Amblypharyngodon mola,26.724726,94.193619,2
Amblypodia anita,11.744481,78.169086,7
Amblypodia anita,11.7599,78.1684,7
Amblypodia anita,11.808663,79.748399,7
Amblypodia anita,15.16878,74.4848,3
Amblypodia anita,15.311547,74.313812,3
Amblypodia anita,19.004379,73.282455,8
Amblypodia anita,23.057794,72.583225,0
Amerila astreus,8.088306,77.538452,1
Amerila astreus,12.222751,76.627228,7
Amerila astreus,14.351889,75.739738,3
Amherstia nobilis,8.724434,77.024781,1
Amherstia nobilis,12.94836,77.585663,7
Amherstia nobilis,18.311575,73.464043,8
Amherstia nobilis,18.311577,73.464043,8
Ammomanes phoenicura,12.720015,77.564552,7
Ammomanes phoenicura,15.335013,76.460024,3
Ammomanes phoenicura,22.505125,81.778694,5
Amnirana nicobariensis,8.298139,93.097832,9
Amolops assamensis,26.572229,93.419357,2
Amorphophallus bulbifer,26.919928,92.828293,2
Amorphophallus commutatus,16.935303,73.803749,8
Amorphophallus paeoniifolius,9.502196,76.369026,1
Amorphophallus paeoniifolius,10.97227,76.154471,1
Amorphophallus paeoniifolius,22.7782,87.9655,4
Amorphophallus paeoniifolius,22.8747,87.797543,4
Amorphophallus sylvaticus,12.187798,75.799828,3
Ampelocissus tomentosa,8.709838,77.129105,1
Amphiesma stolatum,8.667449,77.40995,1
Amphiesma stolatum,13.91756,75.59133,3
Amphiesma stolatum,22.247774,88.144073,4
Amphiesma stolatum,22.988746,87.006786,4
Amphiesma stolatum,23.499538,87.305344,4
Amphiesma stolatum,25.605965,85.881982,4
Amphiesma stolatum,26.335686,89.445854,2
Ampittia dioscorides,8.803958,76.701182,1
Ampittia dioscorides,9.225283,76.540153,1
Ampittia dioscorides,12.237964,76.3349,7
Ampittia dioscorides,12.3081,77.1278,7
Ampittia dioscorides,14.966667,74.705833,3
Ampittia dioscorides,22.606142,88.476148,4
Ampittia dioscorides,22.681862,88.321679,4
Ampittia dioscorides,22.724756,88.478935,4
Ampittia dioscorides,22.767428,88.388346,4
Ampittia dioscorides,22.947875,88.543706,4
Ampittia dioscorides,23.590192,87.214904,4
Ampittia dioscorides,23.688864,86.966064,4
Ampulex compressa,8.549448,76.973816,1
Amyciaea forticeps,12.223098,76.626765,7
Amyna punctum,25.612099,91.897713,2
Anacardium occidentale,8.759837,76.782697,1
Anacardium occidentale,9.529541,76.313071,1
Anacardium occidentale,9.952157,76.98072,1
Anacardium occidentale,20.0152,85.4485,4
Anacardium occidentale,20.1879,85.4333,4
Anacardium occidentale,20.188,85.4331,4
Anacardium occidentale,27.081018,95.178619,2
Anaciaeschna jaspidea,22.734271,77.738071,0
Ananas comosus,10.184735,76.242119,1
Ananas comosus,12.149067,75.940521,1
Ananas comosus,13.166414,74.871181,3
Ananas comosus,24.687277,92.753342,2
Ananas comosus,25.181004,93.010925,2
Anaphalis lawii,11.410204,76.695032,1
Anaphalis neelgerryana,11.428046,76.560379,1
Anaphyllum wightii,8.4875,76.952499,1
Anas acuta,15.045639,76.207353,3
Anas acuta,23.461821,71.287421,0
Anas acuta,23.860087,86.894273,4
Anas acuta,25.199998,75.788745,0
Anas acuta,26.582081,93.174362,2
Anas acuta,28.52673,77.575363,6
Anas crecca,28.52673,77.575363,6
Anas platyrhynchos,22.544808,88.342558,4
Anas poecilorhyncha,8.491453,77.745468,1
Anas poecilorhyncha,8.519806,76.907347,1
Anas poecilorhyncha,11.003582,76.936218,1
Anas poecilorhyncha,11.404806,76.712326,1
Anas poecilorhyncha,11.491604,76.733652,1
Anas poecilorhyncha,12.171582,76.755157,7
Anas poecilorhyncha,12.251444,76.657104,7
Anas poecilorhyncha,12.303066,76.673393,7
Anas poecilorhyncha,12.418785,76.710646,7
Anas poecilorhyncha,12.491866,77.087257,7
Anas poecilorhyncha,13.070292,77.769526,7
Anas poecilorhyncha,14.361317,75.890611,3
Anas poecilorhyncha,18.249109,74.798599,8
Anas poecilorhyncha,27.177309,77.519897,6
Anastomus oscitans,8.552787,76.976007,1
Anastomus oscitans,12.166693,76.739426,7
Anastomus oscitans,12.251444,76.657104,7
Anastomus oscitans,12.425021,76.653542,7
Anastomus oscitans,12.500939,77.794189,7
Anastomus oscitans,13.032692,77.604919,7
Anastomus oscitans,14.010375,75.435929,3
Anastomus oscitans,14.351889,75.739738,3
Anastomus oscitans,14.361317,75.890611,3
Anastomus oscitans,16.699495,74.197388,8
Anastomus oscitans,17.330156,78.391914,5
Anastomus oscitans,18.22167,74.866241,8
Anastomus oscitans,18.221949,74.8647,8
Anastomus oscitans,18.248793,74.798508,8
Anastomus oscitans,18.284622,74.755539,8
Anastomus oscitans,18.30172,74.783195,8
Anastomus oscitans,18.4564,73.8086,8
Anastomus oscitans,22.424225,88.285942,4
Anastomus oscitans,22.75782,77.739601,0
Anastomus oscitans,23.615273,88.119278,4
Anastomus oscitans,23.654371,88.109001,4
Anastomus oscitans,25.2293,75.8423,0
Anastomus oscitans,25.273314,85.455826,4
Anastomus oscitans,25.3557,75.9864,0
Anastomus oscitans,26.034258,92.916344,2
Anastomus oscitans,26.65285,92.792559,2
Anastomus oscitans,27.215186,77.503,6
Anathana ellioti,12.354247,77.721176,7
Anax ephippiger,10.676657,76.027233,1
Anax ephippiger,21.618542,69.629143,8
Anax ephippiger,22.6091,88.4639,4
Anax ephippiger,22.6091,88.4641,4
Anax guttatus,14.730845,74.266703,3
Anax guttatus,22.373051,87.695275,4
Anax immaculifrons,12.248878,79.094048,7
Anax immaculifrons,23.611541,77.427846,0
Anax indicus,12.225285,79.074699,7
Anax indicus,13.125435,77.545425,7
Anax indicus,14.609582,74.504126,3
Anax indicus,24.691171,78.413818,0
Anax parthenope,12.926242,77.615522,7
Anax parthenope,21.488756,72.946476,8
Anax parthenope,28.704059,77.10249,6
Ancistrocladus heyneanus,8.912348,77.203079,1
Ancistroides nigrita,24.43202,92.330688,2
Ancistroides nigrita,27.098356,92.817829,2
Andrographis echioides,13.170984,80.199112,7
Andrographis paniculata,9.498708,76.329086,1
Andrographis paniculata,22.192688,88.189488,4
Anguilla bengalensis,26.98744,94.3144,2
Anhinga melanogaster,9.617545,76.430092,1
Anhinga melanogaster,10.538151,76.13723,1
Anhinga melanogaster,12.251444,76.657104,7
Anhinga melanogaster,12.42436,76.656349,7
Anhinga melanogaster,12.92217,77.643387,7
Anhinga melanogaster,12.949337,77.585136,7
Anhinga melanogaster,12.94983,74.85656,3
Anhinga melanogaster,26.652849,92.792557,2
Anhinga melanogaster,27.159609,77.521813,6
Anhinga melanogaster,27.179374,77.54376,6
Anhinga melanogaster,27.203247,77.507022,6
Anisomeles indica,13.170984,80.199112,7
Anisomeles indica,22.685139,88.321112,4
Anisomeles malabarica,10.229282,77.457283,1
Annona muricata,10.307011,76.334059,1
Annona reticulata,9.470412,76.327547,1
Annona reticulata,22.702964,77.936497,0
Annona reticulata,23.649934,88.126976,4
Annona squamosa,8.191453,77.720581,1
Annona squamosa,8.895029,76.66726,1
Annona squamosa,20.1836,85.617,4
Annona squamosa,20.186258,85.622274,4
Annona squamosa,24.5851,77.292,0
Annona squamosa,26.012373,76.356011,0
Anomis fulvida,17.767697,73.191012,8
Anoplolepis gracilipes,8.546519,76.974388,1
Anoplolepis gracilipes,8.733889,77.078056,1
Anser anser,24.559338,93.814651,2
Anser anser,26.582081,93.174362,2
Anser anser,26.876297,94.330505,2
Anser anser,27.177004,77.519577,6
Anser indicus,8.545382,77.768264,1
Anser indicus,15.219264,75.514018,3
Anser indicus,18.276991,74.793694,8
Anser indicus,18.278051,74.780561,8
Anser indicus,18.299423,74.753723,8
Anser indicus,26.525282,92.993805,2
Anser indicus,26.577532,93.17112,2
Anser indicus,26.6,93.466667,2
Anser indicus,26.766304,78.652496,6
Anser indicus,26.916058,94.257724,2
Anser indicus,28.460319,76.984403,6
Anthene emolus,22.454511,86.881941,4
Anthene emolus,23.593612,87.445534,4
Anthene emolus,24.681102,92.563806,2
Anthene emolus,26.722933,89.604309,2
Anthene emolus,27.40827,93.737531,2
Anthene lycaenina,17.603097,73.847787,8
Anthene lycaenina,18.980478,73.262711,8
Anthene lycaenina,21.769949,88.231513,4
Anthene lycaenina,23.200277,86.126732,4
Anthene lycaenina,23.849236,86.901638,4
Antheraea mylitta,14.298069,75.566246,3
Antheraea mylitta,27.098356,92.817829,2
Antheraea pernyi,12.80566,77.582001,7
Antheraea pernyi,12.9146,77.6722,7
Anthracoceros albirostris,24.246647,93.024765,2
Anthracoceros coronatus,10.285274,76.568733,1
Anthracoceros coronatus,11.908119,75.997118,1
Anthracoceros coronatus,15.242142,74.618314,3
Anthracoceros coronatus,15.243143,74.627563,3
Anthurium andraeanum,25.213816,75.864753,0
Anthus hodgsoni,11.410158,76.696533,1
Anthus hodgsoni,26.762127,91.216939,2
Anthus nilghiriensis,11.413103,76.695969,1
Anthus rufulus,9.561,77.1873,1
Anthus rufulus,12.971599,75.573082,3
Anthus rufulus,16.66124,74.220871,8
Anthus rufulus,26.86573,92.848206,2
Anthus rufulus,28.52673,77.575363,6
Antiaris toxicaria,8.504928,77.466446,1
Antiaris toxicaria,9.713152,76.84726,1
Anticarsia irrorata,13.42,75.25,3
Anticarsia irrorata,14.352042,75.740433,3
Anticarsia irrorata,25.45442,81.881592,6
Antidesma ghaesembilla,25.143524,94.28334,2
Antidesma montanum,11.997441,75.414108,3
Antigastra catalaunalis,9.565373,76.836319,1
Antigonon leptopus,8.894547,76.584404,1
Antigonon leptopus,9.9898,76.2791,1
Antigonon leptopus,11.93983,79.834427,7
Antigonon leptopus,26.186884,91.750114,2
Antilope cervicapra,10.284504,79.824072,7
Antilope cervicapra,13.740052,77.323235,7
Antilope cervicapra,14.424267,76.566544,3
Antilope cervicapra,17.385044,78.486671,5
Antilope cervicapra,22.657461,76.956841,0
Antilope cervicapra,26.907766,78.267822,6
Antilope cervicapra,27.17667,78.008072,6
Antilope cervicapra,27.794439,74.414688,0
Anuga lunulata,27.096884,88.691635,2
Aphanamixis polystachya,9.364253,76.500313,1
Aphanamixis polystachya,12.93014,77.58773,7
Aphanamixis polystachya,26.346371,92.684044,2
Aphananthe cuspidata,12.184587,75.926003,3
Aphnaeus syama,24.43202,92.330689,2
Apis cerana,10.677238,76.716336,1
Apis cerana,12.866883,80.227364,7
Apis cerana,18.258949,73.588858,8
Apis cerana,19.144125,72.881302,8
Apis cerana,24.433414,92.328785,2
Apis cerana,25.445328,92.20311,2
Apis cerana,29.0224,79.4875,6
Apis dorsata,8.65587,76.783174,1
Apis dorsata,8.759942,77.116875,1
Apis dorsata,8.88901,76.649935,1
Apis dorsata,8.895029,76.66726,1
Apis dorsata,9.654192,76.748586,1
Apis dorsata,10.315187,76.924187,1
Apis dorsata,11.579799,76.582779,1
Apis dorsata,13.066261,77.575458,7
Apis dorsata,13.480539,79.197426,7
Apis dorsata,18.540813,73.453217,8
Apis dorsata,19.094829,74.747979,8
Apis dorsata,19.193095,73.855471,8
Apis dorsata,20.36694,79.30172,5
Apis dorsata,21.550227,86.019713,4
Apis dorsata,24.43202,92.330688,2
Apis dorsata,30.112499,78.30278,6
Apis florea,10.292274,76.165332,1
Apis florea,15.299327,74.123996,3
Apis florea,20.285935,85.79046,4
Apis florea,23.587961,72.369324,0
Apis florea,26.914698,75.731664,0
Aplocheilus lineatus,8.841749,76.684586,1
Aplonis panayensis,26.617077,72.05323,0
Apodytes dimidiata,13.226912,75.242439,3
Aponogeton natans,13.170984,80.199112,7
Aponogeton natans,23.417732,68.696765,8
Aporosa cardiosperma,15.249678,74.617371,3
Appias albina,11.410204,76.695032,1
Appias albina,11.966299,75.76767,1
Appias albina,18.112437,79.0193,5
Appias albina,19.228809,72.918178,8
Appias albina,24.352674,92.344815,2
Appias albina,25.549652,93.520561,2
Appias albina,26.722933,89.604309,2
Appias galba,27.445472,96.535809,2
Appias indra,27.782575,96.347659,2
Appias libythea,10.187,76.723999,1
Appias libythea,11.687405,78.180668,7
Appias libythea,18.995218,73.258842,8
Appias libythea,22.669635,88.361571,4
Appias libythea,23.25538,87.85036,4
Appias libythea,26.776838,89.499649,2
Appias lyncida,27.098356,92.817829,2
Appias lyncida,27.382391,95.509247,2
Appias lyncida,27.44664,95.578132,2
Appias olferna,22.429317,88.400685,4
Appias olferna,22.6819,88.3492,4
Appias olferna,22.724756,88.478935,4
Appias olferna,22.738254,88.436031,4
Appias olferna,22.739138,88.435072,4
Appias olferna,22.970527,88.444628,4
Appias olferna,23.249741,88.589526,4
Apus affinis,14.398087,75.832333,3
Apus affinis,17.385044,78.486671,5
Apus pacificus,14.866138,74.439373,3
Aquila clanga,11.786253,77.800785,7
Aquila fasciata,11.664325,78.146014,7
Aquila fasciata,16.944959,74.327349,8
Aquila fasciata,19.997453,73.789802,8
Aquila nipalensis,26.9101,70.8086,0
Aquila nipalensis,28.635344,75.382024,6
Aquila rapax,27.024187,70.841766,0
Aquilaria agallocha,27.0789,95.1088,2
Aquilaria agallocha,27.0791,95.1108,2
Arachis hypogaea,9.369502,76.460342,1
Arachnothera longirostra,24.441694,92.385063,2
Araucaria columnaris,19.6801,85.1739,4
Araucaria columnaris,20.18396,85.617307,4
Araucaria columnaris,28.602463,77.297836,6
Araucaria columnaris,32.726601,74.857025,6
Archidendron bigeminum,12.873392,75.646362,3
Arctioblepsis rubida,25.608294,91.898911,2
Arctonyx collaris,26.577532,93.17112,2
Ardea alba,10.054023,76.253705,1
Ardea alba,11.016845,76.955832,1
Ardea alba,12.106527,78.136139,7
Ardea alba,12.214368,79.039597,7
Ardea alba,12.916095,80.183944,7
Ardea alba,12.934891,80.213715,7
Ardea alba,13.012939,80.275932,7
Ardea alba,13.046599,77.585587,7
Ardea alba,21.656397,79.368591,5
Ardea alba,23.26532,71.459198,0
Ardea alba,25.2219,75.8375,0
Ardea alba,25.2274,75.8372,0
Ardea alba,26.17033,91.570327,2
Ardea alba,26.238224,91.8309,2
Ardea alba,28.461263,76.89035,6
Ardea cinerea,12.739404,77.786698,7
Ardea cinerea,12.919994,77.641312,7
Ardea cinerea,12.92217,77.643387,7
Ardea cinerea,13.070292,77.769526,7
Ardea cinerea,14.637407,75.5102,3
Ardea cinerea,17.33077,78.390152,5
Ardea cinerea,18.24338,74.79837,8
Ardea cinerea,18.299984,74.77607,8
Ardea cinerea,18.7917,72.914775,8
Ardea cinerea,19.889008,85.442902,4
Ardea cinerea,21.840775,72.0644,8
Ardea cinerea,25.2274,75.8372,0
Ardea cinerea,26.577532,93.17112,2
Ardea cinerea,26.582081,93.174362,2
Ardea cinerea,26.77133,78.635201,6
Ardea cinerea,26.9121,70.9182,0
Ardea cinerea,28.52673,77.575363,6
Ardea purpurea,11.572308,76.652346,1
Ardea purpurea,12.310395,76.630441,7
Ardea purpurea,12.948431,77.586296,7
Ardea purpurea,13.046599,77.585587,7
Ardea purpurea,13.072571,77.55838,7
Ardea purpurea,14.361317,75.890611,3
Ardea purpurea,14.736617,74.265129,3
Ardea purpurea,17.371231,78.416237,5
Ardea purpurea,18.303301,74.782188,8
Ardea purpurea,19.889008,85.442902,4
Ardea purpurea,20.190833,79.335994,5
Ardea purpurea,25.2274,75.8372,0
Ardea purpurea,26.112762,91.660332,2
Ardea purpurea,27.177004,77.519577,6
Ardea purpurea,28.461393,76.890831,6
Ardeola bacchus,10.101973,76.651379,1
Ardeola grayii,8.986062,76.848242,1
Ardeola grayii,9.497347,76.319672,1
Ardeola grayii,9.596133,76.512294,1
Ardeola grayii,10.850516,76.271083,1
Ardeola grayii,11.002408,76.923279,1
Ardeola grayii,11.016845,76.955832,1
Ardeola grayii,11.400909,76.716019,1
Ardeola grayii,11.572308,76.652346,1
Ardeola grayii,12.5978,77.9471,7
Ardeola grayii,12.672578,77.765774,7
Ardeola grayii,12.739404,77.786698,7
Ardeola grayii,12.912692,77.673294,7
Ardeola grayii,12.916095,80.183944,7
Ardeola grayii,12.919994,77.641312,7
Ardeola grayii,14.010375,75.435929,3
Ardeola grayii,14.464409,75.921758,3
Ardeola grayii,14.983011,74.69931,3
Ardeola grayii,16.299862,73.402092,3
Ardeola grayii,16.635204,73.364037,8
Ardeola grayii,17.330238,78.393974,5
Ardeola grayii,17.611353,81.733795,5
Ardeola grayii,18.078536,74.835258,8
Ardeola grayii,18.292841,74.763336,8
Ardeola grayii,19.138994,72.951111,8
Ardeola grayii,23.640378,88.129937,4
Ardeola grayii,23.649934,88.126976,4
Ardeola grayii,25.277342,85.454788,4
Ardeola grayii,26.158661,90.632965,2
Ardeola grayii,26.953344,94.286369,2
Ardeola grayii,34.038478,74.872569,6
Ardeola grayii,34.118221,74.831703,6
Ardeotis nigriceps,17.826818,75.868752,8
Ardeotis nigriceps,26.910123,70.808567,0
Ardisia humilis,25.180971,93.011017,2
Areas galactina,25.578773,91.893254,2
Areas galactina,30.448538,78.641289,6
Areas imperialis,32.529999,75.980003,6
Areca catechu,9.481674,76.387878,1
Areca catechu,11.928525,79.823021,7
Areca catechu,25.169655,93.01725,2
Areca catechu,26.127743,91.791428,2
Argemone mexicana,11.781367,78.219505,7
Argemone mexicana,17.327534,78.381439,5
Argemone mexicana,20.2251,85.4809,4
Argemone mexicana,25.196466,75.791482,0
Argemone ochroleuca,26.8529,75.8037,0
Argina astrea,22.194485,88.183578,4
Argina astrea,22.459581,78.416031,5
Argina astrea,22.977714,88.438211,4
Argiope aemula,10.400006,76.343468,1
Argiope anasuja,10.677238,76.716336,1
Argiope anasuja,12.044741,78.149317,7
Argiope anasuja,12.81819,77.637863,7
Argiope anasuja,20.1976,85.4399,4
Argiope anasuja,21.125851,72.733945,8
Argiope anasuja,21.3231,72.8528,8
Argiope anasuja,22.532265,72.62103,8
Argiope anasuja,25.188382,75.825796,0
Argiope anasuja,28.56628,77.03167,6
Argiope pulchella,9.370695,76.663101,1
Argynnis hyperbius,26.87156,88.267809,2
Argyreia hookeri,16.991028,73.690635,8
Argyreia osyrensis,15.458923,75.007805,3
Argyreia srinivasanii,15.999831,74.176109,3
Argyrogena fasciolata,13.064596,77.616959,7
Argyrogena fasciolata,20.055517,73.800865,8
Arhopala abseus,24.43202,92.330689,2
Arhopala amantes,12.910491,77.585716,7
Arhopala amantes,14.619639,74.844077,3
Arhopala amantes,18.985037,73.28923,8
Arhopala amantes,23.614299,86.751458,4
Arhopala centaurus,8.508296,76.936218,1
Arhopala centaurus,9.599084,76.517089,1
Arhopala centaurus,10.5483,76.2792,1
Arhopala centaurus,11.713122,92.731445,9
Arhopala centaurus,14.6025,74.845556,3
Arhopala centaurus,14.607222,74.833056,3
Arhopala centaurus,24.352674,92.344815,2
Arhopala centaurus,24.430791,92.355635,2
Arhopala centaurus,24.43202,92.330689,2
Arhopala centaurus,26.17033,91.570327,2
Arhopala centaurus,26.316082,91.598396,2
Arhopala centaurus,26.722933,89.604309,2
Arhopala centaurus,26.858816,88.803986,2
Arhopala perimuta,24.43202,92.330689,2
Ariadne ariadne,10.11463,76.477753,1
Ariadne ariadne,10.178824,76.330317,1
Ariadne ariadne,11.17766,75.918879,1
Ariadne ariadne,11.6834,78.1803,7
Ariadne ariadne,11.6834,78.1804,7
Ariadne ariadne,11.687405,78.180668,7
Ariadne ariadne,11.746128,78.170257,7
Ariadne ariadne,11.863451,78.122946,7
Ariadne ariadne,14.336318,75.705536,3
Ariadne ariadne,14.344392,75.737167,3
Ariadne ariadne,15.236119,74.617282,3
Ariadne ariadne,15.394595,73.876755,3
Ariadne ariadne,18.986601,73.267899,8
Ariadne ariadne,21.231832,81.45811,5
Ariadne ariadne,21.931984,86.746593,4
Ariadne ariadne,22.452994,86.878766,4
Ariadne ariadne,22.783264,88.424455,4
Ariadne ariadne,22.802798,88.333968,4
Ariadne ariadne,22.973122,86.854657,4
Ariadne ariadne,23.320618,87.220774,4
Ariadne ariadne,24.43202,92.330689,2
Ariadne merione,8.380239,77.090401,1
Ariadne merione,9.498067,76.338852,1
Ariadne merione,9.981636,76.299884,1
Ariadne merione,10.162,76.4412,1
Ariadne merione,11.323038,79.243353,7
Ariadne merione,11.6859,78.1758,7
Ariadne merione,11.686,78.1753,7
Ariadne merione,11.687405,78.180668,7
Ariadne merione,11.941592,79.808313,7
Ariadne merione,12.271077,76.613833,7
Ariadne merione,12.430284,79.081802,7
Ariadne merione,12.739404,77.786698,7
Ariadne merione,12.845275,77.542749,7
Ariadne merione,12.854315,77.509945,7
Ariadne merione,12.890414,77.587189,7
Ariadne merione,12.920328,77.582464,7
Ariadne merione,12.971599,77.594563,7
Ariadne merione,12.974288,77.735551,7
Ariadne merione,13.058785,77.614243,7
Ariadne merione,13.3739,77.1406,7
Ariadne merione,14.607396,74.847783,3
Ariadne merione,14.952222,74.695278,3
Ariadne merione,15.953676,74.023949,3
Ariadne merione,18.962999,73.262711,8
Ariadne merione,18.995218,73.258842,8
Ariadne merione,19.004379,73.282455,8
Ariadne merione,19.0528,72.8626,8
Ariadne merione,19.138439,72.812187,8
Ariadne merione,19.157249,72.957291,8
Ariadne merione,19.9102,85.6706,4
Ariadne merione,22.552841,88.450081,4
Ariadne merione,22.587097,88.433373,4
Ariadne merione,22.597185,88.437058,4
Ariadne merione,22.80416,88.333923,4
Ariadne merione,23.376286,80.03952,5
Ariadne merione,25.1824,75.8292,0
Ariadne merione,27.041022,88.266275,2
Ariadne merione,28.8719,79.6292,6
Ariadne merione,28.956787,79.807531,6
Ariadne merione,30.380373,78.068015,6
Ariadne merione,30.605499,76.79424,6
Arichanna transfasciata,25.517179,91.262856,2
Aricia agestis,30.586111,78.15139,6
Arisaema nepenthoides,27.774696,88.541222,2
Arisaema tortuosum,13.88729,75.387856,3
Aristocypha quadrimaculata,30.316495,78.032192,6
Aristolochia bracteolata,14.7051,76.3422,3
Aristolochia trilobata,13.611731,75.10546,3
Arnetta atkinsoni,26.401436,90.266701,2
Arnetta vindhiana,19.004379,73.282455,8
Arsacia rectalis,24.43202,92.330688,2
